signal_date,execution_date,execution_price_model,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2024-01-31,2024-02-01,close,optimal,,0.999999431413556,43,99.9999431413556,499.99971570677786,275.91620613703697,875.9158649851704,0.0008759158649851704,0.0006028032016750284,0.049999919970647455,20.000032011792257
2024-02-29,2024-03-01,close,optimal,,0.062083019376864654,36,6.562341947871721,32.81170973935861,7.404685828617343,46.77873751584768,4.425501277883739e-05,8.607657529757806e-05,0.04834574910986838,20.684341817259774
2024-03-28,2024-04-01,close,optimal,,0.02601722119501715,36,2.819460691787496,14.097303458937477,2.4309405740174577,19.34770472474243,1.785353897309953e-05,1.8488348654965037e-05,0.047453116168570786,21.073431646672795
2024-04-30,2024-05-01,close,optimal,,0.0371954418087032,30,3.8763461765971075,19.381730882985533,4.185177153930025,27.443254213512663,2.6333147728210595e-05,4.0988352115974874e-05,0.046696853963954676,21.41471887532082
2024-05-31,2024-06-03,close,optimal,,0.04314972868039095,28,4.710047456772871,23.55023728386436,3.889732788275558,32.15001752891279,2.945330267209019e-05,6.880808568962489e-05,0.04520825758982859,22.11985272851989
2024-06-28,2024-07-01,close,optimal,,0.05066623196053812,30,5.754883530837577,28.774417654187875,8.88936056930957,43.41866175433502,3.82259688849187e-05,5.498666480224036e-05,0.044637966341508496,22.402454277360476
2024-07-31,2024-08-01,close,optimal,,0.05010180709213883,27,5.836351793752598,29.181758968762985,6.342407753523927,41.36051851603951,3.550568562607261e-05,6.999405574447137e-05,0.044172546566450956,22.638495575428287
2024-08-30,2024-09-03,close,optimal,,0.022853575597119896,28,2.7322761929581927,13.661380964790961,1.2806330546285887,17.67429021237774,1.4783305162743904e-05,1.725443113903643e-05,0.04423284022826268,22.607637104909386
2024-09-30,2024-10-01,close,optimal,,0.028696706968831556,27,3.5624587554915683,17.812293777457842,2.8054912653267285,24.18024379827614,1.9477934155571426e-05,3.860259983466097e-05,0.04359736010786239,22.937168615850645
2024-10-31,2024-11-01,close,optimal,,0.03945377945527379,36,5.02488183454403,25.124409172720156,5.090344561692426,35.239635568956615,2.766904487711199e-05,5.560604652635519e-05,0.043496604471092506,22.990300327111555
2024-11-29,2024-12-02,close,optimal,,0.03558898606446204,38,4.891486164976984,24.45743082488491,4.331534096356655,33.68045108621855,2.4504885916566172e-05,3.3877325025518084e-05,0.0426057686224561,23.471000109429614
