category,metric,value
performance,total_return,8.38354199685446
performance,gross_total_return,8.653741814760226
performance,net_total_return,8.38354199685446
performance,benchmark_total_return,6.580081425064
performance,cagr,0.2165815363303445
performance,annualized_volatility,0.19555816659127068
performance,downside_volatility,0.1357703569659684
performance,sharpe_ratio,1.1007983111525883
performance,sortino_ratio,1.5855456546359814
performance,calmar_ratio,0.8266886061550466
performance,omega_ratio,1.2288829366743668
performance,max_drawdown,-0.26198684089487057
performance,var_95_daily,-0.018407927908284605
performance,cvar_95_daily,-0.029334906216651135
benchmark,alpha_annualized,0.05565273018934095
benchmark,beta,0.7923866616812001
benchmark,correlation,0.8872190560955134
benchmark,r_squared,0.7871576534990138
benchmark,tracking_error,0.10102622293368096
benchmark,information_ratio,0.1369086250597283
benchmark,up_capture,0.7845332975865295
benchmark,down_capture,0.732872094733824
portfolio,average_turnover,0.21444395330505536
portfolio,average_number_of_holdings,10.0
portfolio,cost_drag,0.2701998179057661
portfolio,max_adv_participation,0.0017399009227273355
portfolio,average_holding_period_days,3391.4166666666665
portfolio,estimated_capacity,57474537.02320455
portfolio,average_hhi,0.13464253017190478
portfolio,average_effective_holdings,7.430543797152638
