category,metric,value
performance,total_return,4.87848355119069
performance,gross_total_return,4.952277394490202
performance,net_total_return,4.87848355119069
performance,benchmark_total_return,2.3491688583032495
performance,cagr,0.19429090851845632
performance,annualized_volatility,0.1813671817681275
performance,downside_volatility,0.12707864978773709
performance,sharpe_ratio,1.0702400938624927
performance,sortino_ratio,1.5274511490586162
performance,calmar_ratio,0.6436895335181751
performance,omega_ratio,1.2203570594576265
performance,max_drawdown,-0.3018394713621211
performance,var_95_daily,-0.017663982706039427
performance,cvar_95_daily,-0.027301377612836367
benchmark,alpha_annualized,0.06624359131364926
benchmark,beta,0.9287050079706198
benchmark,correlation,0.9282734912217856
benchmark,r_squared,0.8616916745050824
benchmark,tracking_error,0.068677259407313
benchmark,information_ratio,0.8216372431937509
benchmark,up_capture,0.9746588858381507
benchmark,down_capture,0.904889087665287
portfolio,average_turnover,0.09594401251676525
portfolio,average_number_of_holdings,50.0
portfolio,cost_drag,0.07379384329951222
portfolio,max_adv_participation,0.002059528182047426
