signal_date,execution_date,symbol,trade_notional,current_weight,target_weight,commission,slippage,market_impact,total_cost,adv_participation
2023-01-31,2023-02-01,AVGO,50000.000181342206,0.0,0.05000000018134221,5.00000001813422,25.000000090671104,10.934889669579366,40.93488977838469,4.0718713465695796e-05
2023-01-31,2023-02-01,BKNG,50000.00017820331,0.0,0.05000000017820331,5.000000017820331,25.000000089101654,12.187290435641811,42.187290542563794,7.374102786058704e-05
2023-01-31,2023-02-01,LRCX,50000.00014171025,0.0,0.050000000141710244,5.000000014171024,25.000000070855123,23.277597926678556,53.277598011704704,7.886844422870046e-05
2023-01-31,2023-02-01,ORLY,50000.000119175405,0.0,0.05000000011917541,5.000000011917541,25.000000059587702,11.21587438324563,41.215874454750875,0.00014664621673669958
2023-01-31,2023-02-01,HPE,50000.00010007443,0.0,0.05000000010007443,5.000000010007443,25.000000050037215,23.20052878377077,53.200528843815434,0.00023236313709615677
2023-01-31,2023-02-01,COO,49999.99996036749,0.0,0.04999999996036749,4.999999996036749,24.999999980183745,41.53190487381454,71.53190485003503,0.0005342454526779583
2023-01-31,2023-02-01,ADI,49999.99973587588,0.0,0.04999999973587588,4.999999973587587,24.999999867937937,17.517137306512293,47.51713714803782,0.00010088214421539034
2023-01-31,2023-02-01,KLAC,49999.99971489139,0.0,0.04999999971489139,4.999999971489139,24.999999857445697,20.614811609185715,50.614811438120554,9.618152183855337e-05
2023-01-31,2023-02-01,LMT,49999.9997222435,0.0,0.0499999997222435,4.99999997222435,24.999999861121747,8.407164885514288,38.407164718860386,6.959633534243628e-05
2023-01-31,2023-02-01,VTRS,49999.9990990685,0.0,0.04999999909906849,4.999999909906849,24.999999549534248,42.53119205032614,72.53119150976724,0.0005176258852497426
2023-01-31,2023-02-01,VRTX,49999.99908981542,0.0,0.04999999908981542,4.999999908981542,24.99999954490771,11.816145130344523,41.816144584233776,0.00011217300672078152
2023-01-31,2023-02-01,EG,49999.999043460055,0.0,0.04999999904346005,4.999999904346005,24.99999952173003,26.698015281038714,56.69801470711475,0.0005953203657628538
2023-01-31,2023-02-01,NFLX,49999.99897179855,0.0,0.049999998971798555,4.999999897179856,24.999999485899274,9.356588217129264,39.35658760020839,1.4458785911586789e-05
2023-01-31,2023-02-01,ETR,49999.99892141532,0.0,0.049999998921415316,4.999999892141532,24.999999460707656,21.316329886466338,51.31632923931552,0.00031776459989508657
2023-01-31,2023-02-01,NUE,49999.99861199285,0.0,0.04999999861199285,4.999999861199285,24.999999305996425,27.44297867828928,57.44297784548499,0.0001698160504257347
2023-01-31,2023-02-01,BWA,49999.99832473328,0.0,0.04999999832473328,4.9999998324733275,24.999999162366638,37.30834305470936,67.30834204954932,0.0007205876424273554
2023-01-31,2023-02-01,ACGL,49999.99768788173,0.0,0.049999997687881735,4.999999768788173,24.999998843940865,21.552080581742796,51.55207919447183,0.0005753490369721681
2023-01-31,2023-02-01,CAH,49999.99650243294,0.0,0.04999999650243294,4.999999650243295,24.99999825121647,19.806643568521256,49.80664146998102,0.0002725892420704697
2023-01-31,2023-02-01,FANG,49999.98084109778,0.0,0.04999998084109778,4.9999980841097775,24.999990420548887,23.525760286446243,53.5257487911049,0.00020698293762378293
2023-01-31,2023-02-01,PCAR,49999.211214328534,0.0,0.049999211214328536,4.999921121432854,24.999605607164266,18.59058319558804,48.59010992418516,0.0002120217338925227
2023-01-31,2023-02-01,LYB,0.0151948610520042,0.0,1.51948610520042e-08,1.51948610520042e-06,7.5974305260021e-06,5.470309829186966e-09,9.122386941031706e-06,1.0795666691522907e-10
2023-01-31,2023-02-01,URI,0.014568248177259881,0.0,1.4568248177259882e-08,1.456824817725988e-06,7.284124088629941e-06,3.893408479394983e-09,8.744842314835324e-06,5.012308045680169e-11
2023-01-31,2023-02-01,CME,0.01371092416375722,0.0,1.371092416375722e-08,1.3710924163757221e-06,6.85546208187861e-06,1.6522505379596501e-09,8.22820674879229e-06,4.783693458791978e-11
2023-01-31,2023-02-01,DE,0.011199404607842307,0.0,1.1199404607842307e-08,1.1199404607842308e-06,5.599702303921154e-06,1.1272784136320715e-09,6.7207700431190166e-06,2.0256742615409486e-11
2023-01-31,2023-02-01,UAL,0.010829910436040674,0.0,1.0829910436040674e-08,1.0829910436040673e-06,5.414955218020337e-06,1.9926851281210196e-09,6.499938946752526e-06,1.9587755071511703e-11
2023-01-31,2023-02-01,GILD,0.010263851870405015,0.0,1.0263851870405014e-08,1.0263851870405015e-06,5.1319259352025075e-06,8.527041446941355e-10,6.159163826387703e-06,2.147270582182661e-11
2023-01-31,2023-02-01,SLB,0.01020242141503821,0.0,1.020242141503821e-08,1.020242141503821e-06,5.1012107075191045e-06,1.6169807920837632e-09,6.123069829815009e-06,1.9986678965555307e-11
2023-01-31,2023-02-01,GM,0.010015644964883311,0.0,1.001564496488331e-08,1.001564496488331e-06,5.0078224824416554e-06,1.6487150663951564e-09,6.011035693996382e-06,1.7220258113096618e-11
2023-01-31,2023-02-01,AAPL,0.01001795513996519,0.0,1.0017955139965191e-08,1.001795513996519e-06,5.008977569982595e-06,3.5906288928375413e-10,6.011132146868397e-06,1.0447446436375466e-12
2023-01-31,2023-02-01,MA,0.01002321729975179,0.0,1.0023217299751791e-08,1.002321729975179e-06,5.0116086498758955e-06,8.212231575405319e-10,6.014751603008615e-06,8.408083998703773e-12
2023-01-31,2023-02-01,WRB,0.01007963007933441,0.0,1.0079630079334409e-08,1.007963007933441e-06,5.039815039667205e-06,2.4338793075186214e-09,6.0502119269081645e-06,1.2121820810692123e-10
2023-01-31,2023-02-01,GEN,0.010094093964609053,0.0,1.0094093964609052e-08,1.0094093964609052e-06,5.047046982304526e-06,3.6807481592767623e-09,6.0601371269247076e-06,1.7723603661217059e-10
2023-01-31,2023-02-01,AFL,0.010111713956899075,0.0,1.0111713956899076e-08,1.0111713956899075e-06,5.055856978449538e-06,1.4157584124079081e-09,6.068444132551854e-06,4.955811156666178e-11
2023-01-31,2023-02-01,BNY,0.0101216367714609,0.0,1.01216367714609e-08,1.01216367714609e-06,5.06081838573045e-06,1.3439898954430618e-09,6.074326052771983e-06,3.459584621746801e-11
2023-01-31,2023-02-01,AMGN,0.010130828688846839,0.0,1.0130828688846839e-08,1.0130828688846838e-06,5.065414344423419e-06,9.12015013742996e-10,6.079409228321846e-06,1.9772411008600855e-11
2023-01-31,2023-02-01,LUMN,0.010135083128159906,0.0,1.0135083128159906e-08,1.0135083128159907e-06,5.067541564079953e-06,5.441420773798598e-09,6.0864912976697415e-06,9.103803577866154e-11
2023-01-31,2023-02-01,WMT,0.010135053276442124,0.0,1.0135053276442124e-08,1.0135053276442125e-06,5.067526638221062e-06,8.240513554093241e-10,6.081856017220684e-06,1.3645530156398492e-11
2023-01-31,2023-02-01,KR,0.01013882042108596,0.0,1.013882042108596e-08,1.013882042108596e-06,5.069410210542979e-06,1.7903426209962333e-09,6.085082595272571e-06,6.143161030861428e-11
2023-01-31,2023-02-01,AIG,0.010141116107546642,0.0,1.0141116107546642e-08,1.0141116107546641e-06,5.070558053773321e-06,1.216704108949991e-09,6.085886368636936e-06,4.546591588125508e-11
2023-01-31,2023-02-01,DD,0.010147785965226856,0.0,1.0147785965226856e-08,1.0147785965226857e-06,5.073892982613428e-06,1.8839914047274103e-09,6.090555570540841e-06,4.854662547962155e-11
