category,metric,value
performance,total_return,5.989910911694526
performance,gross_total_return,6.014514945393931
performance,net_total_return,5.989910911694526
performance,benchmark_total_return,2.6176698027634453
performance,cagr,0.20522817981858643
performance,annualized_volatility,0.18606804030669025
performance,downside_volatility,0.1306855370629329
performance,sharpe_ratio,1.0970149431846739
performance,sortino_ratio,1.5619128577880175
performance,calmar_ratio,0.5453839626800362
performance,omega_ratio,1.2361869054393426
performance,max_drawdown,-0.37630035692668307
performance,var_95_daily,-0.016925609450815025
performance,cvar_95_daily,-0.027894072653821874
benchmark,alpha_annualized,0.06576494412393634
benchmark,beta,0.9904889058671851
benchmark,correlation,0.956926638930775
benchmark,r_squared,0.9157085922953498
benchmark,tracking_error,0.0540481512893338
benchmark,information_ratio,1.1922036977000334
benchmark,up_capture,1.0202981907471185
benchmark,down_capture,0.9478494593063302
portfolio,average_turnover,0.033952113954705765
portfolio,average_number_of_holdings,38.416
portfolio,cost_drag,0.024604033699405115
portfolio,max_adv_participation,0.0010440300507393299
portfolio,average_holding_period_days,1269.0642857142857
portfolio,estimated_capacity,95782683.58193809
portfolio,average_hhi,0.04002471032142944
portfolio,average_effective_holdings,25.171376154429776
