signal_date,execution_date,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2024-01-31,2024-02-01,top_n_equal_weight,,1.0000000000000002,30,99.99999999999997,500.0000000000002,226.59502224371147,826.5950222437117,0.0008265950222437117,0.00040187403672082363,0.03333333333333333,30.0
2024-02-29,2024-03-01,top_n_equal_weight,,0.6978844384752305,30,73.5050435201472,367.5252176007359,211.08085754523407,652.1111186661171,0.0006191387421585819,0.00040859226535207716,0.03333333333333333,30.0
2024-03-28,2024-04-01,top_n_equal_weight,,0.29718737470449685,30,32.31165392389463,161.55826961947318,88.20499315428033,282.0749166976481,0.0002594392232623278,0.0003111741721161279,0.03333333333333333,30.0
2024-04-30,2024-05-01,top_n_equal_weight,,0.7598632974438346,30,78.02798264775748,390.1399132387873,211.32198256314268,679.4898784496875,0.000661710583944373,0.0006932277290602445,0.03333333333333333,30.0
2024-05-31,2024-06-03,top_n_equal_weight,,1.022711048200903,30,109.21305718328014,546.0652859164007,308.1012911742327,963.3796342739136,0.0009021439569539982,0.0005874044607303638,0.03333333333333333,30.0
2024-06-28,2024-07-01,top_n_equal_weight,,0.501471440567458,30,54.33635997896847,271.68179989484236,129.7210424307972,455.73920230460806,0.0004206026947539641,0.00026978542483167486,0.03333333333333333,30.0
2024-07-31,2024-08-01,top_n_equal_weight,,0.5212961087719279,30,56.44342057664057,282.2171028832029,136.72112527780087,475.38164873764435,0.0004390495847643169,0.00027493367452030684,0.03333333333333333,30.0
2024-08-30,2024-09-03,top_n_equal_weight,,0.817870477211216,30,90.95057958417733,454.75289792088665,278.2338728533841,823.9373503584482,0.000740923298137006,0.0005439585187959505,0.03333333333333333,30.0
2024-09-30,2024-10-01,top_n_equal_weight,,0.2523825272725465,30,29.187472930342032,145.93736465171014,81.38786093115027,256.51269851320245,0.00022180516717828846,0.00017072803568221406,0.03333333333333333,30.0
2024-10-31,2024-11-01,top_n_equal_weight,,0.5763164832689903,30,68.2647072639036,341.32353631951804,168.58356533517278,578.1718089185945,0.0004881145133356879,0.00027373486438321624,0.03333333333333333,30.0
2024-11-29,2024-12-02,top_n_equal_weight,,0.6423131737099526,30,84.44471076132292,422.2235538066146,243.6867615325877,750.3550261005253,0.0005707437610699824,0.0002556451670584121,0.03333333333333333,30.0
2024-12-31,2025-01-02,top_n_equal_weight,,0.1640120295023534,30,20.670825824155195,103.354129120776,52.12535910037431,176.1503140453055,0.00013976592299610367,0.00014367335996620694,0.03333333333333333,30.0
2025-01-31,2025-02-03,top_n_equal_weight,,0.5089366268260265,30,66.86657746486449,334.3328873243226,149.25267884986656,550.4521436390537,0.00041896156171597026,0.000242838929053046,0.03333333333333333,30.0
2025-02-28,2025-03-03,top_n_equal_weight,,0.724725009932009,30,91.24034478464353,456.2017239232177,266.25032913449036,813.6923978423515,0.0006463185036178757,0.00030449154540642006,0.03333333333333333,30.0
2025-03-31,2025-04-01,top_n_equal_weight,,0.3792773359294845,30,46.197765172897995,230.98882586449008,117.57987279112585,394.76646382851396,0.0003240978695718791,0.0001349474076980445,0.03333333333333333,30.0
2025-04-30,2025-05-01,top_n_equal_weight,,0.6932278728949537,30,84.1992150850477,420.99607542523853,330.61106798623393,835.8063584965201,0.0006881349944502177,0.0005738998016340562,0.03333333333333333,30.0
2025-05-30,2025-06-02,top_n_equal_weight,,1.1590850915329696,30,144.35916317387642,721.7958158693823,628.8148812764603,1494.969860319719,0.0012003375742076093,0.0006893207533771556,0.03333333333333333,30.0
2025-06-30,2025-07-01,top_n_equal_weight,,0.6340292924808423,30,82.44442420961786,412.2221210480893,339.4522051603387,834.1187504180459,0.0006414693610181853,0.0003963022384215031,0.03333333333333333,30.0
2025-07-31,2025-08-01,top_n_equal_weight,,0.5156164044613601,30,66.89647375873744,334.4823687936872,170.51197228177622,571.8908148342009,0.000440794961409717,0.0004672540241007956,0.03333333333333333,30.0
2025-08-29,2025-09-02,top_n_equal_weight,,0.710668573599609,30,95.45535146096792,477.2767573048394,267.7327391273741,840.4648478931814,0.0006257291450622283,0.0003540041478293938,0.03333333333333333,30.0
2025-09-30,2025-10-01,top_n_equal_weight,,0.399886382281699,30,57.10231048410816,285.51155242054074,140.88734875855826,483.5012116632072,0.00033859496878786883,0.00030444322694308216,0.03333333333333333,30.0
2025-10-31,2025-11-03,top_n_equal_weight,,0.6487151561275849,30,92.50909219340909,462.5454609670454,238.17455723778812,793.2291103982426,0.0005562477525139988,0.00031240510412228797,0.03333333333333333,30.0
2025-11-28,2025-12-01,top_n_equal_weight,,0.3134691096419602,30,45.404157289931234,227.02078644965616,156.49335110077206,428.9182948403594,0.0002961240644423793,0.000533939225132753,0.03333333333333333,30.0
