category,metric,value
performance,total_return,0.006698819078873042
performance,gross_total_return,0.00810913895578258
performance,net_total_return,0.006698819078873042
performance,benchmark_total_return,0.16387806380067538
performance,cagr,0.006752590164737837
performance,annualized_volatility,0.15232001740677698
performance,downside_volatility,0.10509528310205732
performance,sharpe_ratio,0.11999142543721372
performance,sortino_ratio,0.17390976523191445
performance,calmar_ratio,0.04562942613199485
performance,omega_ratio,1.023595616883335
performance,max_drawdown,-0.14798761976984398
performance,var_95_daily,-0.01440197652124055
performance,cvar_95_daily,-0.02124415413215158
benchmark,alpha_annualized,-0.09792162540822398
benchmark,beta,0.6819263131230567
benchmark,correlation,0.837863774747629
benchmark,r_squared,0.7020157050343455
benchmark,tracking_error,0.10226055988177245
benchmark,information_ratio,-1.487579099490409
benchmark,up_capture,0.6016528810482328
benchmark,down_capture,0.7019057540949482
portfolio,average_turnover,0.14257311894973387
portfolio,average_number_of_holdings,33.63636363636363
portfolio,cost_drag,0.0014103198769095382
portfolio,max_adv_participation,0.0005605022540942622
