category,metric,value
performance,total_return,2.018706182955599
performance,gross_total_return,2.0282685835425536
performance,net_total_return,2.018706182955599
performance,benchmark_total_return,0.8764448064288823
performance,cagr,0.23640488119850378
performance,annualized_volatility,0.17409430057478473
performance,downside_volatility,0.11868263134052222
performance,sharpe_ratio,1.3064869994788804
performance,sortino_ratio,1.9164720044984804
performance,calmar_ratio,0.9276954836056468
performance,omega_ratio,1.2523822274929033
performance,max_drawdown,-0.25483025990347163
performance,var_95_daily,-0.017534351893914446
performance,cvar_95_daily,-0.024752602218817865
benchmark,alpha_annualized,0.09719427419932485
benchmark,beta,0.9651638344147733
benchmark,correlation,0.9295892253693572
benchmark,r_squared,0.8641361279228015
benchmark,tracking_error,0.06443597176313186
benchmark,information_ratio,1.435422067159058
benchmark,up_capture,1.0307600284037248
benchmark,down_capture,0.9304024234560422
portfolio,average_turnover,0.05890757550228084
portfolio,average_number_of_holdings,43.523809523809526
portfolio,cost_drag,0.009562400586954567
portfolio,max_adv_participation,0.0005270138220170556
portfolio,average_holding_period_days,665.354609929078
portfolio,estimated_capacity,189748344.01357263
portfolio,average_hhi,0.03964310386839582
portfolio,average_effective_holdings,25.424785498340086
