category,metric,value
performance,total_return,1.1576479430996942
performance,gross_total_return,1.1646813035986368
performance,net_total_return,1.1576479430996942
performance,benchmark_total_return,0.9523522945885488
performance,cagr,0.1546105976360932
performance,annualized_volatility,0.22388296376721348
performance,downside_volatility,0.15417387590787143
performance,sharpe_ratio,0.7542618046622663
performance,sortino_ratio,1.095298196856019
performance,calmar_ratio,0.4634241760271552
performance,omega_ratio,1.1391181444483363
performance,max_drawdown,-0.3336265254038743
performance,var_95_daily,-0.020869130685554255
performance,cvar_95_daily,-0.031545291238855
benchmark,alpha_annualized,0.016958372521457567
benchmark,beta,1.0917985704835231
benchmark,correlation,0.8173781909025621
benchmark,r_squared,0.6681071069631453
benchmark,tracking_error,0.12989381155763638
benchmark,information_ratio,0.2288855554909864
benchmark,up_capture,1.0722193409319691
benchmark,down_capture,1.0498405712149945
portfolio,average_turnover,0.051629467465279355
portfolio,average_number_of_holdings,25.0
portfolio,cost_drag,0.0070333604989425424
portfolio,max_adv_participation,0.0005915386228369625
