date,holding_count,turnover,gross_return,transaction_cost,net_return
2018-01-31,50,0.5,-0.05457682898732715,0.0005,-0.05507682898732715
2018-02-28,50,0.48000000000000004,-0.02834223275768264,0.00048000000000000007,-0.028822232757682642
2018-03-29,50,0.24000000000000005,-0.0091385145198537,0.00024000000000000003,-0.009378514519853701
2018-04-30,50,0.42000000000000004,0.044992882091929094,0.00042,0.0445728820919291
2018-05-31,50,0.30000000000000004,-0.0021047877344775624,0.00030000000000000003,-0.0024047877344775623
2018-06-29,50,0.36,0.039871698491096556,0.00035999999999999997,0.03951169849109656
2018-07-31,50,0.34,0.02479283079729748,0.00034,0.02445283079729748
2018-08-31,50,0.38,0.002361013248645474,0.00037999999999999997,0.001981013248645474
2018-09-28,50,0.24000000000000002,-0.1473078060934136,0.00024000000000000003,-0.14754780609341359
2018-10-31,50,0.42000000000000004,0.03520144038155471,0.00042,0.034781440381554715
2018-11-30,50,0.4,-0.11173124542566765,0.0004,-0.11213124542566764
2018-12-31,50,0.24000000000000002,0.11915110842555247,0.00024000000000000003,0.11891110842555247
2019-01-31,50,0.36,0.03834403643227114,0.00035999999999999997,0.03798403643227114
2019-02-28,50,0.5,-0.002512919179351827,0.0005,-0.003012919179351827
2019-03-29,50,0.36000000000000004,0.051431505456133626,0.0003600000000000001,0.05107150545613363
2019-04-30,50,0.56,-0.0923413915086225,0.0005600000000000001,-0.0929013915086225
2019-05-31,50,0.44000000000000006,0.10894733472867088,0.00044,0.10850733472867088
2019-06-28,50,0.36000000000000004,0.01086527408095431,0.0003600000000000001,0.010505274080954311
2019-07-31,50,0.38000000000000006,-0.06031193098077507,0.0003800000000000001,-0.06069193098077507
2019-08-30,50,0.34,0.026584384547007015,0.00034,0.026244384547007015
2019-09-30,50,0.2,0.02763931458794099,0.0002,0.02743931458794099
2019-10-31,50,0.30000000000000004,0.052530361517330634,0.00030000000000000003,0.05223036151733063
2019-11-29,50,0.48000000000000004,0.03722136368147051,0.00048000000000000007,0.03674136368147051
2019-12-31,50,0.4000000000000001,-0.04771125232244648,0.0004000000000000001,-0.04811125232244648
2020-01-31,50,0.42000000000000004,-0.08215000966062416,0.00042,-0.08257000966062417
2020-02-28,50,0.54,-0.21651136321366304,0.00054,-0.21705136321366306
2020-03-31,50,0.48000000000000004,0.16161012782332332,0.00048000000000000007,0.1611301278233233
2020-04-30,50,0.44000000000000006,0.06683648105269566,0.00044,0.06639648105269566
2020-05-29,50,0.46,0.011924898133783179,0.00046000000000000007,0.011464898133783178
2020-06-30,50,0.26,0.05059017945135186,0.00026000000000000003,0.050330179451351854
2020-07-31,50,0.26,0.07982272733029587,0.00026000000000000003,0.07956272733029587
2020-08-31,50,0.3,-0.00849786680422989,0.0003,-0.00879786680422989
2020-09-30,50,0.28,-0.010950257462595219,0.00028000000000000003,-0.01123025746259522
2020-10-30,50,0.36000000000000004,0.1934556052145457,0.0003600000000000001,0.1930956052145457
2020-11-30,50,0.26000000000000006,0.04322253575319676,0.00026000000000000003,0.04296253575319676
2020-12-31,50,0.34,0.005202548759473218,0.00034,0.004862548759473218
2021-01-29,50,0.52,0.17552670754338875,0.0005200000000000001,0.17500670754338876
2021-02-26,50,0.32000000000000006,0.03035575571496514,0.0003200000000000001,0.03003575571496514
2021-03-31,50,0.44000000000000006,0.049910005886252294,0.00044,0.04947000588625229
2021-04-30,50,0.42000000000000004,0.01961556735325391,0.00042,0.01919556735325391
2021-05-28,50,0.5,-0.005076866580337098,0.0005,-0.005576866580337098
2021-06-30,50,0.4200000000000001,0.02781577268213168,0.0004200000000000001,0.02739577268213168
