date,holding_count,turnover,gross_return,transaction_cost,net_return
2024-07-31,50,0.5,0.004709770161122395,0.0005,0.004209770161122395
2024-08-30,50,0.54,0.02513427098495673,0.00054,0.024594270984956732
2024-09-30,50,0.4,0.02623205394123932,0.0004,0.02583205394123932
2024-10-31,50,0.56,0.05820381994591241,0.0005600000000000001,0.05764381994591241
2024-11-29,50,0.5,-0.04470467810572051,0.0005,-0.045204678105720514
2024-12-31,50,0.4800000000000001,0.05666922603125242,0.00048000000000000007,0.05618922603125242
2025-01-31,50,0.6200000000000001,-0.04695166898688627,0.0006200000000000001,-0.04757166898688627
2025-02-28,50,0.64,-0.06221185717130745,0.00064,-0.06285185717130745
2025-03-31,50,0.4,-0.0017448602440275284,0.0004,-0.0021448602440275284
2025-04-30,50,0.7000000000000001,0.04866648792189985,0.0007000000000000001,0.04796648792189985
2025-05-30,50,0.66,0.0284178468164177,0.0006600000000000001,0.0277578468164177
2025-06-30,50,0.4,0.005079337190117945,0.0004,0.004679337190117945
2025-07-31,50,0.6599999999999999,0.020510533744659956,0.00066,0.019850533744659955
2025-08-29,50,0.56,0.02594299430051472,0.0005600000000000001,0.02538299430051472
2025-09-30,50,0.4000000000000001,0.0008946132715578292,0.0004000000000000001,0.0004946132715578292
2025-10-31,50,0.7,0.021226223396868183,0.0007,0.020526223396868184
2025-11-28,50,0.44000000000000006,0.03847456209791767,0.00044,0.03803456209791767
2025-12-31,50,0.42000000000000004,0.005484070428922734,0.00042,0.005064070428922734
2026-01-30,50,0.54,-0.0010798258899832503,0.00054,-0.0016198258899832504
2026-02-27,50,0.6000000000000001,-0.10053098902640174,0.0006000000000000001,-0.10113098902640175
2026-03-31,50,0.52,0.11383973068177289,0.0005200000000000001,0.11331973068177288
2026-04-30,50,0.68,0.06764493879365868,0.00068,0.06696493879365868
