category,metric,value
performance,total_return,1.4269318575318342
performance,gross_total_return,1.4358626374936287
performance,net_total_return,1.4269318575318342
performance,benchmark_total_return,0.9523522945885488
performance,cagr,0.1802773107056621
performance,annualized_volatility,0.1983459380106664
performance,downside_volatility,0.13588277374914326
performance,sharpe_ratio,0.9350298504990837
performance,sortino_ratio,1.3648483001060556
performance,calmar_ratio,0.6706112201077384
performance,omega_ratio,1.1777804357299873
performance,max_drawdown,-0.26882537198930145
performance,var_95_daily,-0.019776804148086496
performance,cvar_95_daily,-0.02798619904554411
benchmark,alpha_annualized,0.04000359095090476
benchmark,beta,1.0454249880399051
benchmark,correlation,0.8834279544415427
benchmark,r_squared,0.7804449506887684
benchmark,tracking_error,0.093249708791918
benchmark,information_ratio,0.4967717571922836
benchmark,up_capture,1.0436217468807611
benchmark,down_capture,0.9978529641476663
portfolio,average_turnover,0.060323431063640055
portfolio,average_number_of_holdings,25.0
portfolio,cost_drag,0.008930779961794588
portfolio,max_adv_participation,0.0008631387642719416
