category,metric,value
performance,total_return,1.041718523562599
performance,gross_total_return,1.0466782138690536
performance,net_total_return,1.041718523562599
performance,benchmark_total_return,0.47637104193784396
performance,cagr,0.19578483322517592
performance,annualized_volatility,0.24747637077451262
performance,downside_volatility,0.1755215708733177
performance,sharpe_ratio,0.8472322636001777
performance,sortino_ratio,1.1945538360648331
performance,calmar_ratio,0.552904858927022
performance,omega_ratio,1.1750021246123334
performance,max_drawdown,-0.35410221137343556
performance,var_95_daily,-0.022279474366251467
performance,cvar_95_daily,-0.037297469858524765
benchmark,alpha_annualized,0.0801241774997353
benchmark,beta,1.0430781280958463
benchmark,correlation,0.969161248102018
benchmark,r_squared,0.9392735248226612
benchmark,tracking_error,0.06178415512320391
benchmark,information_ratio,1.3834338976543161
benchmark,up_capture,1.0680750712089746
benchmark,down_capture,1.0007456876805458
portfolio,average_turnover,0.062329820566225685
portfolio,average_number_of_holdings,50.0
portfolio,cost_drag,0.0049596903064546005
portfolio,max_adv_participation,0.000514132897363487
