category,metric,value
performance,total_return,1.1036420152096507
performance,gross_total_return,1.1113031248719785
performance,net_total_return,1.1036420152096507
performance,benchmark_total_return,0.9523522945885488
performance,cagr,0.14915212444332693
performance,annualized_volatility,0.18215773402721527
performance,downside_volatility,0.12535362801840821
performance,sharpe_ratio,0.8544306584062884
performance,sortino_ratio,1.2416166574438128
performance,calmar_ratio,0.6045275452194598
performance,omega_ratio,1.158509548537959
performance,max_drawdown,-0.24672510892647692
performance,var_95_daily,-0.017976086960546967
performance,cvar_95_daily,-0.025432329835810077
benchmark,alpha_annualized,0.017839532681525466
benchmark,beta,0.9904127225315843
benchmark,correlation,0.9113184593011915
benchmark,r_squared,0.8305013342630974
benchmark,tracking_error,0.07501194599099704
benchmark,information_ratio,0.2200396394151409
benchmark,up_capture,1.0044781770370619
benchmark,down_capture,0.9864199667975793
portfolio,average_turnover,0.06410718754939607
portfolio,average_number_of_holdings,25.0
portfolio,cost_drag,0.007661109662327803
portfolio,max_adv_participation,0.0005072958582220533
