date,holding_count,turnover,gross_return,transaction_cost,net_return
2018-01-31,50,0.5,-0.05388321337033279,0.0005,-0.05438321337033279
2018-02-28,50,0.6000000000000001,-0.019806289226998383,0.0006000000000000001,-0.020406289226998383
2018-03-29,50,0.4600000000000001,0.005101449588903626,0.00046000000000000007,0.004641449588903625
2018-04-30,50,0.5,0.045144628311362435,0.0005,0.044644628311362435
2018-05-31,50,0.44,-0.009983170068525126,0.00044,-0.010423170068525126
2018-06-29,50,0.42000000000000004,0.032058876587891555,0.00042,0.03163887658789156
2018-07-31,50,0.62,0.04988835916364924,0.00062,0.04926835916364924
2018-08-31,50,0.44000000000000006,0.0034264593217706875,0.00044,0.0029864593217706877
2018-09-28,50,0.3,-0.10725920148824906,0.0003,-0.10755920148824906
2018-10-31,50,0.54,0.025412500063679767,0.00054,0.02487250006367977
2018-11-30,50,0.52,-0.12127616250659135,0.0005200000000000001,-0.12179616250659135
2018-12-31,50,0.5,0.13661984292189563,0.0005,0.13611984292189563
2019-01-31,50,0.64,0.045182607512183955,0.00064,0.04454260751218395
2019-02-28,50,0.6000000000000001,0.005089189172980233,0.0006000000000000001,0.004489189172980233
2019-03-29,50,0.42000000000000004,0.035449377595222605,0.00042,0.03502937759522261
2019-04-30,50,0.5800000000000001,-0.060455671712377895,0.0005800000000000001,-0.06103567171237789
2019-05-31,50,0.52,0.10470528887116641,0.0005200000000000001,0.1041852888711664
2019-06-28,50,0.56,0.03187760196084839,0.0005600000000000001,0.031317601960848394
2019-07-31,50,0.4600000000000001,-0.0678413198851898,0.00046000000000000007,-0.0683013198851898
2019-08-30,50,0.6,0.027625331377100243,0.0006,0.027025331377100243
2019-09-30,50,0.4800000000000001,0.028381243205306186,0.00048000000000000007,0.027901243205306184
2019-10-31,50,0.46,0.04240254678862721,0.00046000000000000007,0.04194254678862721
2019-11-29,50,0.56,0.030052583385141815,0.0005600000000000001,0.029492583385141814
2019-12-31,50,0.6000000000000001,-0.015410181655954203,0.0006000000000000001,-0.016010181655954202
2020-01-31,50,0.6400000000000001,-0.09575109026585141,0.0006400000000000002,-0.09639109026585141
2020-02-28,50,0.68,-0.2241883617255158,0.00068,-0.22486836172551578
2020-03-31,50,0.5800000000000001,0.1889066055318133,0.0005800000000000001,0.1883266055318133
2020-04-30,50,0.56,0.06431296073682832,0.0005600000000000001,0.06375296073682832
2020-05-29,50,0.56,0.026267708331479317,0.0005600000000000001,0.025707708331479315
2020-06-30,50,0.4,0.028454920261894622,0.0004,0.02805492026189462
2020-07-31,50,0.56,0.08934123242252133,0.0005600000000000001,0.08878123242252133
2020-08-31,50,0.38000000000000006,-0.04590183158064835,0.0003800000000000001,-0.04628183158064835
2020-09-30,50,0.38,-0.027414794550148214,0.00037999999999999997,-0.027794794550148213
2020-10-30,50,0.5800000000000001,0.1821591502522353,0.0005800000000000001,0.1815791502522353
2020-11-30,50,0.56,0.048404660782261646,0.0005600000000000001,0.04784466078226165
2020-12-31,50,0.42000000000000004,0.018138661619134865,0.00042,0.017718661619134865
2021-01-29,50,0.6399999999999999,0.1737957718083298,0.0006399999999999998,0.1731557718083298
2021-02-26,50,0.5,0.047303410542996256,0.0005,0.046803410542996256
2021-03-31,50,0.6,0.043375638762200366,0.0006,0.04277563876220036
2021-04-30,50,0.72,0.02293463023118124,0.0007199999999999999,0.02221463023118124
2021-05-28,50,0.6599999999999999,0.0028541936296981717,0.00066,0.0021941936296981717
2021-06-30,50,0.5800000000000001,0.019412850987437724,0.0005800000000000001,0.018832850987437724
2021-07-30,50,0.5,0.04272490270524631,0.0005,0.04222490270524631
2021-08-31,50,0.4800000000000001,-0.0412827282854011,0.00048000000000000007,-0.041762728285401104
2021-09-30,50,0.52,0.0682963886038033,0.0005200000000000001,0.06777638860380329
2021-10-29,50,0.6000000000000001,-0.009323430599592133,0.0006000000000000001,-0.009923430599592133
2021-11-30,50,0.5800000000000001,0.07509803797779485,0.0005800000000000001,0.07451803797779485
2021-12-31,50,0.48,-0.03296527352312409,0.00047999999999999996,-0.03344527352312409
2022-01-31,50,0.66,-0.007286095720075356,0.0006600000000000001,-0.007946095720075357
2022-02-28,50,0.6200000000000001,0.03363845556159159,0.0006200000000000001,0.03301845556159159
2022-03-31,50,0.6000000000000001,-0.08044518294743234,0.0006000000000000001,-0.08104518294743235
2022-04-29,50,0.6,0.014712233022957773,0.0006,0.014112233022957773
2022-05-31,50,0.64,-0.10832658513016838,0.00064,-0.10896658513016838
2022-06-30,50,0.48000000000000004,0.13344171083187814,0.00048000000000000007,0.13296171083187813
2022-07-29,50,0.6200000000000001,-0.021762943986524265,0.0006200000000000001,-0.022382943986524264
2022-08-31,50,0.6200000000000001,-0.11464595943282883,0.0006200000000000001,-0.11526595943282883
2022-09-30,50,0.52,0.09047964210101361,0.0005200000000000001,0.0899596421010136
2022-10-31,50,0.6000000000000001,0.07452813840002337,0.0006000000000000001,0.07392813840002337
2022-11-30,50,0.6200000000000001,-0.05513893586616457,0.0006200000000000001,-0.05575893586616457
2022-12-30,50,0.38000000000000006,0.12326975816127998,0.0003800000000000001,0.12288975816127998
2023-01-31,50,0.5800000000000001,-0.024810697779183162,0.0005800000000000001,-0.025390697779183163
2023-02-28,50,0.66,-0.018276020264241036,0.0006600000000000001,-0.018936020264241037
2023-03-31,50,0.4600000000000001,-0.02300656498467497,0.00046000000000000007,-0.02346656498467497
2023-04-28,50,0.54,0.021394592718225053,0.00054,0.020854592718225054
2023-05-31,50,0.68,0.08051509178848254,0.00068,0.07983509178848254
2023-06-30,50,0.56,0.04124067204079596,0.0005600000000000001,0.040680672040795965
2023-07-31,50,0.54,-0.01959215257339658,0.00054,-0.020132152573396577
2023-08-31,50,0.66,-0.06975268696674791,0.0006600000000000001,-0.0704126869667479
2023-09-29,50,0.48000000000000004,-0.056942257726114935,0.00048000000000000007,-0.057422257726114936
2023-10-31,50,0.66,0.1143486483185323,0.0006600000000000001,0.1136886483185323
2023-11-30,50,0.5000000000000001,0.09093529273465467,0.0005000000000000001,0.09043529273465467
2023-12-29,50,0.30000000000000004,-0.019136353256038633,0.00030000000000000003,-0.019436353256038635
2024-01-31,50,0.48000000000000004,0.05018710274211216,0.00048000000000000007,0.04970710274211216
2024-02-29,50,0.5,0.058547246066910065,0.0005,0.058047246066910065
2024-03-28,50,0.38,-0.026942112764316385,0.00037999999999999997,-0.027322112764316384
2024-04-30,50,0.5800000000000001,0.047103095707727076,0.0005800000000000001,0.04652309570772708
2024-05-31,50,0.6200000000000001,-0.0028822066943745626,0.0006200000000000001,-0.003502206694374563
2024-06-28,50,0.44000000000000006,0.034772138403123695,0.00044,0.03433213840312369
2024-07-31,50,0.52,0.018725816576003706,0.0005200000000000001,0.018205816576003706
2024-08-30,50,0.62,0.027643530959815376,0.00062,0.027023530959815377
2024-09-30,50,0.46,0.015452207688867401,0.00046000000000000007,0.014992207688867401
2024-10-31,50,0.52,0.04879042212246829,0.0005200000000000001,0.04827042212246829
2024-11-29,50,0.4,-0.05607373291251174,0.0004,-0.05647373291251174
2024-12-31,50,0.42000000000000004,0.03881013481259522,0.00042,0.03839013481259523
2025-01-31,50,0.54,-0.03488227589292875,0.00054,-0.03542227589292875
2025-02-28,50,0.4800000000000001,-0.05351696847070095,0.00048000000000000007,-0.05399696847070095
2025-03-31,50,0.4600000000000001,-0.011400967094946833,0.00046000000000000007,-0.011860967094946833
2025-04-30,50,0.6200000000000001,0.04540753065425726,0.0006200000000000001,0.04478753065425726
2025-05-30,50,0.62,0.05765475702726368,0.00062,0.057034757027263676
2025-06-30,50,0.4600000000000001,0.019017826819826576,0.00046000000000000007,0.018557826819826578
2025-07-31,50,0.64,0.044559958359625035,0.00064,0.04391995835962503
2025-08-29,50,0.54,0.035640680785100756,0.00054,0.03510068078510076
2025-09-30,50,0.38000000000000006,0.0011065164098493763,0.0003800000000000001,0.0007265164098493762
2025-10-31,50,0.5,-0.00926386265772153,0.0005,-0.00976386265772153
2025-11-28,50,0.36000000000000004,0.03625214120190076,0.0003600000000000001,0.03589214120190076
2025-12-31,50,0.28,0.01229752093979244,0.00028000000000000003,0.012017520939792439
2026-01-30,50,0.44,-0.0043980600264357525,0.00044,-0.004838060026435753
2026-02-27,50,0.6199999999999999,-0.07998070701534536,0.0006199999999999999,-0.08060070701534536
2026-03-31,50,0.44000000000000006,0.0945710234668204,0.00044,0.09413102346682041
2026-04-30,50,0.54,0.06685613457581663,0.00054,0.06631613457581663
