signal_date,execution_date,optimizer_status,warning,turnover,holding_count,commission,slippage,market_impact,total_cost,cost_fraction,max_adv_participation,hhi,effective_holdings
2023-01-31,2023-02-01,optimal,,1.0000000000000002,50,100.00000000000004,500.0000000000002,477.291547785139,1077.2915477851393,0.0010772915477851393,0.0006013028414612646,0.04999996216835833,20.000015132668118
2023-02-28,2023-03-01,fallback,Optimizer produced 47 holdings; expected 50.,1.3599996159253855,50,131.69968884586103,658.4984442293052,397.6989973142372,1187.8971303894034,0.0012266844783355984,0.00041892477416178995,0.020000000000000004,49.99999999999999
2023-03-31,2023-04-03,fallback,Optimizer produced 41 holdings; expected 50.,0.44388940880808764,50,43.192867986872734,215.96433993436364,147.2706653585211,406.4278732797575,0.00041768244805626305,0.0005636063453502096,0.020000000000000004,49.99999999999999
2023-04-28,2023-05-01,fallback,Optimizer produced 43 holdings; expected 50.,0.39972232137700825,50,39.03295866830295,195.16479334151484,99.59239316076392,333.7901451705817,0.00034182233741020783,0.00036898923338448737,0.020000000000000004,49.99999999999999
2023-05-31,2023-06-01,fallback,Optimizer produced 38 holdings; expected 50.,0.513773563712666,50,49.09171359100666,245.45856795503335,114.54067101962373,409.09095256566377,0.0004281376656217885,0.0003003415343932537,0.02000000000000001,49.99999999999997
2023-06-30,2023-07-03,fallback,Optimizer produced 43 holdings; expected 50.,0.33360050155485793,50,34.32439051789523,171.62195258947605,94.65107466325223,300.5974177706235,0.00029215216299935143,0.0004891302286028607,0.020000000000000004,49.99999999999999
2023-07-31,2023-08-01,fallback,Optimizer produced 43 holdings; expected 50.,0.3600105613157571,50,38.27484474802485,191.3742237401242,109.77682403346064,339.4258925216097,0.000319261663623371,0.0007447731433414794,0.020000000000000004,49.99999999999999
2023-08-31,2023-09-01,fallback,Optimizer produced 37 holdings; expected 50.,0.5589750906462848,50,59.02589778704243,295.12948893521184,159.436046309306,513.5914330315602,0.0004863709466474117,0.0005492919766120514,0.020000000000000004,49.99999999999999
2023-09-29,2023-10-02,fallback,Optimizer produced 41 holdings; expected 50.,0.3871934596832017,50,38.23867975033518,191.1933987516759,81.35078334099968,310.7828618430107,0.00031468945129097204,0.00025195534847547357,0.020000000000000004,49.99999999999999
2023-10-31,2023-11-01,fallback,Optimizer produced 41 holdings; expected 50.,0.39893746658531454,50,38.95945614202216,194.79728071011073,78.12152791876754,311.87826477090044,0.00031935744784826735,0.00032940600956162354,0.020000000000000004,49.99999999999999
2023-11-30,2023-12-01,fallback,Optimizer produced 42 holdings; expected 50.,0.7541889125072702,50,82.1357944241851,410.67897212092544,202.1079395263111,694.9227060714215,0.000638093298595151,0.00041174229688316545,0.020000000000000004,49.99999999999999
2023-12-29,2024-01-02,fallback,Optimizer produced 37 holdings; expected 50.,0.585956006837942,50,66.7163083801462,333.58154190073094,177.81752164313951,578.1153719240167,0.0005077471806354258,0.00042285739335720283,0.020000000000000004,49.99999999999999
2024-01-31,2024-02-01,fallback,Optimizer produced 43 holdings; expected 50.,0.36807526533045853,50,42.90916044454055,214.54580222270275,93.53395127222052,350.9889139394638,0.000301078688764592,0.0008245306352213993,0.020000000000000004,49.99999999999999
2024-02-29,2024-03-01,optimal,,0.9177280781414979,50,117.63476495858235,588.1738247929118,341.95048803245595,1047.75907778395,0.0008174096536415271,0.0005775681918454599,0.04279644823046567,23.366425050388322
2024-03-28,2024-04-01,fallback,Optimizer produced 43 holdings; expected 50.,0.9816090894043309,50,132.65475121134685,663.2737560567341,385.8672288866187,1181.7957361546996,0.0008744967110755908,0.0007213549441101974,0.020000000000000004,49.99999999999999
2024-04-30,2024-05-01,fallback,Optimizer produced 45 holdings; expected 50.,0.2501300067064069,50,32.454077772952985,162.27038886476493,69.9961491654022,264.7206158031201,0.00020402542284329335,0.00015428564519118847,0.020000000000000004,49.99999999999999
2024-05-31,2024-06-03,fallback,Optimizer produced 37 holdings; expected 50.,0.5576419708437056,50,76.68373900043875,383.41869500219383,163.3570803025031,623.4595143051356,0.0004533779870806585,0.0002331016850375302,0.020000000000000004,49.99999999999999
