date,holding_count,turnover,gross_return,transaction_cost,net_return
2021-01-29,25,0.5,0.21338039182378005,0.0005,0.21288039182378005
2021-02-26,25,0.19999999999999998,0.02647648596583714,0.00019999999999999998,0.02627648596583714
2021-03-31,25,0.4800000000000001,0.03892052893372463,0.00048000000000000007,0.03844052893372463
2021-04-30,25,0.6000000000000001,0.06989368439673002,0.0006000000000000001,0.06929368439673002
2021-05-28,25,0.56,-0.006404237307806211,0.0005600000000000001,-0.006964237307806211
2021-06-30,25,0.32,-0.013016089404634595,0.00032,-0.013336089404634596
2021-07-30,25,0.4,0.030231842216789012,0.0004,0.02983184221678901
2021-08-31,25,0.36000000000000004,-0.01632915108906974,0.0003600000000000001,-0.01668915108906974
2021-09-30,25,0.19999999999999998,0.04400233488181621,0.00019999999999999998,0.04380233488181621
2021-10-29,25,0.6400000000000001,-0.037536909750078715,0.0006400000000000002,-0.038176909750078716
2021-11-30,25,0.6,0.05393109940425068,0.0006,0.053331099404250674
2021-12-31,25,0.36000000000000004,-0.015642576326553508,0.0003600000000000001,-0.016002576326553507
2022-01-31,25,0.7200000000000001,0.006330934575628504,0.0007200000000000002,0.005610934575628504
2022-02-28,25,0.36,0.05459701064704182,0.00035999999999999997,0.05423701064704182
2022-03-31,25,0.32,-0.10529620190264408,0.00032,-0.10561620190264408
2022-04-29,25,0.56,-0.0029894915268455736,0.0005600000000000001,-0.0035494915268455738
2022-05-31,25,0.36000000000000004,-0.14374559862060174,0.0003600000000000001,-0.14410559862060174
2022-06-30,25,0.44000000000000006,0.14279175858005919,0.00044,0.1423517585800592
2022-07-29,25,0.68,0.0025747696607441826,0.00068,0.0018947696607441826
2022-08-31,25,0.28,-0.10764643482093753,0.00028000000000000003,-0.10792643482093753
2022-09-30,25,0.44000000000000006,0.12882440224930825,0.00044,0.12838440224930825
2022-10-31,25,0.6000000000000001,0.05755740439660794,0.0006000000000000001,0.05695740439660794
2022-11-30,25,0.44000000000000006,-0.05831389357683156,0.00044,-0.05875389357683156
2022-12-30,25,0.32000000000000006,0.12942336255485876,0.0003200000000000001,0.12910336255485877
2023-01-31,25,0.6000000000000001,-0.00855313951372886,0.0006000000000000001,-0.00915313951372886
2023-02-28,25,0.52,-0.02654476382465802,0.0005200000000000001,-0.02706476382465802
2023-03-31,25,0.44000000000000006,-0.012909114085039777,0.00044,-0.013349114085039776
2023-04-28,25,0.6000000000000001,0.020912907532461774,0.0006000000000000001,0.020312907532461774
2023-05-31,25,0.7200000000000001,0.05986377306349091,0.0007200000000000002,0.05914377306349091
2023-06-30,25,0.4,0.032085348124212966,0.0004,0.03168534812421297
2023-07-31,25,0.52,-0.023347913793889504,0.0005200000000000001,-0.023867913793889504
2023-08-31,25,0.4800000000000001,-0.06383298547069925,0.00048000000000000007,-0.06431298547069925
2023-09-29,25,0.28,-0.04898274759218995,0.00028000000000000003,-0.04926274759218995
2023-10-31,25,0.5200000000000001,0.12095567434270578,0.0005200000000000001,0.12043567434270577
2023-11-30,25,0.28,0.1085768716742134,0.00028000000000000003,0.1082968716742134
2023-12-29,25,0.28,-0.0026972406536478035,0.00028000000000000003,-0.0029772406536478033
2024-01-31,25,0.44000000000000006,0.06389388970835241,0.00044,0.06345388970835242
2024-02-29,25,0.4,0.060947173287323485,0.0004,0.06054717328732349
2024-03-28,25,0.36000000000000004,-0.03438046235121562,0.0003600000000000001,-0.03474046235121562
2024-04-30,25,0.48000000000000004,0.029602456333113304,0.00048000000000000007,0.029122456333113302
2024-05-31,25,0.44000000000000006,0.03577146484631659,0.00044,0.035331464846316586
2024-06-28,25,0.16,-0.010927807484278084,0.00016,-0.011087807484278085
2024-07-31,25,0.4,-0.020682133780565097,0.0004,-0.021082133780565098
2024-08-30,25,0.4,0.020599114721389616,0.0004,0.020199114721389615
2024-09-30,25,0.23999999999999996,0.036164034246992244,0.00023999999999999995,0.03592403424699225
2024-10-31,25,0.44000000000000006,0.04038731804998839,0.00044,0.039947318049988384
2024-11-29,25,0.44000000000000006,-0.04987937725105862,0.00044,-0.050319377251058624
2024-12-31,25,0.36000000000000004,0.059482684021969164,0.0003600000000000001,0.059122684021969164
2025-01-31,25,0.6000000000000001,-0.08356535343496439,0.0006000000000000001,-0.0841653534349644
2025-02-28,25,0.44000000000000006,-0.08622420418714145,0.00044,-0.08666420418714145
2025-03-31,25,0.36,3.7803616346878676e-05,0.00035999999999999997,-0.0003221963836531213
2025-04-30,25,0.64,0.02996963553759612,0.00064,0.029329635537596117
2025-05-30,25,0.6399999999999999,0.07092176960438876,0.0006399999999999998,0.07028176960438876
2025-06-30,25,0.28,0.04060669621855951,0.00028000000000000003,0.040326696218559506
2025-07-31,25,0.76,0.053818308619777266,0.0007599999999999999,0.05305830861977727
2025-08-29,25,0.28,0.036610119660875684,0.00028000000000000003,0.03633011966087568
2025-09-30,25,0.19999999999999998,0.04856670067929632,0.00019999999999999998,0.04836670067929632
2025-10-31,25,0.36,-0.000837602337461938,0.00035999999999999997,-0.001197602337461938
2025-11-28,25,0.23999999999999996,0.05449055345511433,0.00023999999999999995,0.054250553455114335
2025-12-31,25,0.24,0.015467313148514204,0.00023999999999999998,0.015227313148514204
2026-01-30,25,0.36000000000000004,-0.000938848525477094,0.0003600000000000001,-0.0012988485254770941
2026-02-27,25,0.64,-0.037828371322908116,0.00064,-0.03846837132290812
2026-03-31,25,0.36000000000000004,0.11744251845173473,0.0003600000000000001,0.11708251845173473
2026-04-30,25,0.56,0.03211791382726763,0.0005600000000000001,0.03155791382726763
