category,metric,value
performance,total_return,6.307704543324621
performance,gross_total_return,6.3488992398498825
performance,net_total_return,6.307704543324621
performance,benchmark_total_return,2.6176698027634453
performance,cagr,0.21038344247401075
performance,annualized_volatility,0.18264098626437084
performance,downside_volatility,0.1281692407892953
performance,sharpe_ratio,1.1375062793318853
performance,sortino_ratio,1.6209448340310533
performance,calmar_ratio,0.6260832840812158
performance,omega_ratio,1.2424804435689256
performance,max_drawdown,-0.3360310805658241
performance,var_95_daily,-0.01689881628722789
performance,cvar_95_daily,-0.027341467510494023
benchmark,alpha_annualized,0.07209993047769461
benchmark,beta,0.9711655952757045
benchmark,correlation,0.955863454688021
benchmark,r_squared,0.9136749440081184
benchmark,tracking_error,0.05391173501478169
benchmark,information_ratio,1.2626611604299758
benchmark,up_capture,1.0143439496759759
benchmark,down_capture,0.9365283195125832
portfolio,average_turnover,0.04842520879627173
portfolio,average_number_of_holdings,41.392
portfolio,cost_drag,0.04119469652526142
portfolio,max_adv_participation,0.0022397637084218694
portfolio,average_holding_period_days,1483.3664122137404
portfolio,estimated_capacity,44647566.89466126
portfolio,average_hhi,0.0398886366068433
portfolio,average_effective_holdings,25.28983080824765
