category,metric,value
performance,total_return,1.083230289455766
performance,gross_total_return,1.0900826644719497
performance,net_total_return,1.083230289455766
performance,benchmark_total_return,0.9523522945885488
performance,cagr,0.14705938159268017
performance,annualized_volatility,0.17877851020143562
performance,downside_volatility,0.12313075204549052
performance,sharpe_ratio,0.8570217862163252
performance,sortino_ratio,1.2443445329832954
performance,calmar_ratio,0.5956780561621001
performance,omega_ratio,1.158807534482801
performance,max_drawdown,-0.24687728559311128
performance,var_95_daily,-0.016995776501326287
performance,cvar_95_daily,-0.024947113319621097
benchmark,alpha_annualized,0.022248498157393406
benchmark,beta,0.9413020538921572
benchmark,correlation,0.8825011181739106
benchmark,r_squared,0.7788082235782026
benchmark,tracking_error,0.08465501543440448
benchmark,information_ratio,0.16634013952610924
benchmark,up_capture,0.9421228328906204
benchmark,down_capture,0.9169564475371393
portfolio,average_turnover,0.05635138162747223
portfolio,average_number_of_holdings,25.0
portfolio,cost_drag,0.006852375016183743
portfolio,max_adv_participation,0.0005929979608223174
